year,country,player_name,birth_date,position,squad_club,match_status,match_confidence,match_reason,transfermarkt_player_id,transfermarkt_name,value_eur,valuation_date,squad_source_url
1998,Italy,Luigi Di Biagio,1971-06-03,MF,Roma,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Angelo Di Livio,1966-07-26,MF,Juventus,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Roberto Di Matteo,1970-05-29,MF,Chelsea,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Francesco Moriero,1969-03-31,MF,Inter Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Roberto Baggio,1967-02-18,FW,Bologna,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Filippo Inzaghi,1973-08-09,FW,Juventus,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Enrico Chiesa,1970-12-29,FW,Parma,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Italy,Christian Vieri,1973-07-12,FW,Atlético Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Peter Schmeichel,1963-11-18,GK,Manchester United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Michael Schjønberg,1967-01-19,DF,Kaiserslautern,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Marc Rieper,1968-06-05,DF,Celtic,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Jes Høgh,1966-05-07,DF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Jan Heintze,1963-08-17,DF,Bayer Leverkusen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Thomas Helveg,1971-06-24,DF,Udinese,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Allan Nielsen,1971-03-13,MF,Tottenham Hotspur,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Per Frandsen,1970-02-06,MF,Bolton Wanderers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Miklos Molnar,1970-04-10,FW,Sevilla,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Michael Laudrup,1964-06-15,MF,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Brian Laudrup,1969-02-22,FW,Rangers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Søren Colding,1972-09-02,DF,Brøndby,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Jacob Laursen,1971-10-06,DF,Derby County,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Morten Wieghorst,1971-02-25,MF,Celtic,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Stig Tøfting,1969-08-14,MF,Duisburg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Mogens Krogh,1963-10-31,GK,Brøndby,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Bjarne Goldbæk,1968-10-06,MF,Copenhagen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Peter Møller,1972-03-23,FW,PSV Eindhoven,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Ebbe Sand,1972-07-19,FW,Brøndby,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,René Henriksen,1969-08-27,DF,AB,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Denmark,Peter Kjær,1965-11-05,GK,Silkeborg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Bernard Lama,1963-04-07,GK,West Ham United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Vincent Candela,1973-10-24,DF,Roma,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Bixente Lizarazu,1969-12-09,DF,Bayern Munich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Laurent Blanc,1965-11-19,DF,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Youri Djorkaeff,1968-03-09,MF,Inter Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Didier Deschamps,1968-10-15,MF,Juventus,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Marcel Desailly,1968-09-07,DF,Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Stéphane Guivarc'h,1970-09-06,FW,Auxerre,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Zinedine Zidane,1972-06-23,MF,Juventus,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Robert Pires,1973-10-29,MF,Metz,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Thierry Henry,1977-08-17,FW,Monaco,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Bernard Diomède,1974-01-23,MF,Auxerre,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Alain Boghossian,1970-10-27,MF,Sampdoria,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Lilian Thuram,1972-01-01,DF,Parma,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Fabien Barthez,1971-06-28,GK,Monaco,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Emmanuel Petit,1970-09-22,MF,Arsenal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Frank Leboeuf,1968-01-22,DF,Chelsea,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Christian Karembeu,1970-12-03,MF,Real Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,David Trezeguet,1977-10-15,FW,Monaco,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Christophe Dugarry,1972-03-24,FW,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,France,Lionel Charbonnier,1966-10-25,GK,Auxerre,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Mohamed Al-Deayea,1972-08-02,GK,Al-Ta'ee,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Mohammed Sheliah,1974-09-28,DF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Mohammed Al-Khilaiwi,1971-09-01,DF,Al-Ittihad,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Abdullah Sulaiman Zubromawi,1973-11-15,MF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Ahmed Jamil,1970-01-06,DF,Al-Ittihad,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Fuad Anwar,1972-10-13,MF,Al-Shabab,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Ibrahim Suwayed,1974-07-21,MF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Obeid Al-Dosari,1975-10-02,FW,Al-Wehda,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Sami Al-Jaber,1972-12-11,FW,Al-Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Saeed Al-Owairan,1967-08-19,FW,Al-Shabab,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Fahd Al-Mehallel,1970-11-11,FW,Al-Shabab,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Ibrahim Mater,1975-07-10,MF,Al-Nassr,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Hussein Abdulghani,1977-01-23,DF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Khaled Massad,1971-11-23,MF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Yousuf Al-Thunayan,1963-11-18,MF,Al-Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Khamis Al-Owairan,1973-09-08,MF,Al-Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Ahmed Al-Dokhi,1976-10-25,DF,Al-Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Nawaf Al-Temyat,1976-06-26,MF,Al-Hilal,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Abdulaziz Al-Janoubi,1974-07-21,DF,Al-Nassr,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Hamzah Saleh,1967-04-19,MF,Al-Ahli,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Hussein Al-Sadiq,1973-10-15,GK,Al-Qadsiah,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Saudi Arabia,Tisir Al-Antaif,1974-02-16,GK,Al-Ettifaq,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Hans Vonk,1970-01-30,GK,Heerenveen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Themba Mnguni,1973-12-16,DF,Mamelodi Sundowns,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,David Nyathi,1969-03-22,DF,St. Gallen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Willem Jackson,1972-03-26,DF,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Mark Fish,1974-03-14,DF,Bolton Wanderers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Phil Masinga,1969-06-28,FW,Bari,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Quinton Fortune,1977-05-21,MF,Atlético Madrid,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Alfred Phiri,1974-06-22,MF,Vanspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Shaun Bartlett,1972-10-31,FW,Cape Town Spurs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,John Moshoeu,1965-12-18,MF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Helman Mkhalele,1969-10-20,MF,Kayserispor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Brendan Augustine,1971-10-26,FW,LASK,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Delron Buckley,1977-12-07,FW,VfL Bochum,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Jerry Sikhosana,1969-06-08,FW,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Doctor Khumalo,1967-06-26,MF,Kaizer Chiefs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Brian Baloyi,1974-03-16,GK,Kaizer Chiefs,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Benni McCarthy,1977-11-12,FW,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Lebogang Morula,1968-12-22,MF,Vanspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Lucas Radebe,1969-04-12,DF,Leeds United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,William Mokoena,1975-03-31,MF,Manning Rangers,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Pierre Issa,1975-09-12,DF,Marseille,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Paul Evans *,1973-12-28,GK,Supersport United,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,South Africa,Simon Gopane *,1970-12-26,GK,Bloemfontein Celtic,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Zdravko Zdravkov,1970-10-04,GK,İstanbulspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Radostin Kishishev,1974-07-30,DF,Litex Lovech,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Trifon Ivanov,1965-07-27,DF,CSKA Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Ivaylo Petkov,1976-03-24,DF,Litex Lovech,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Ivaylo Yordanov,1968-04-22,MF,Sporting CP,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Zlatko Yankov,1966-06-07,MF,Beşiktaş,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Emil Kostadinov,1967-08-12,FW,CSKA Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Hristo Stoichkov,1966-02-08,FW,Al-Nassr,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Lyuboslav Penev,1966-08-31,FW,Compostela,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Krasimir Balakov,1966-03-29,MF,VfB Stuttgart,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Borislav Mihaylov,1963-02-12,GK,Slavia Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Gosho Ginchev,1969-02-02,DF,Antalyaspor,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Marian Hristov,1973-07-29,MF,1. FC Kaiserslautern,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Adalbert Zafirov,1969-09-29,DF,Arminia Bielefeld,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Anatoli Nankov,1969-07-15,MF,Lokomotiv Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Stoycho Stoilov,1971-10-15,MF,Litex Lovech,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Daniel Borimirov,1970-01-15,MF,1860 Munich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Georgi Bachev,1977-04-18,FW,Slavia Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Georgi Ivanov,1976-07-02,FW,Levski Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Rosen Kirilov,1973-01-04,DF,Litex Lovech,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Bulgaria,Milen Petkov,1974-01-12,MF,CSKA Sofia,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Peter Rufai,1963-08-24,GK,Deportivo La Coruña,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Mobi Oparaku,1976-12-01,DF,Royal Cappellen,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Celestine Babayaro,1978-08-29,DF,Chelsea,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Nwankwo Kanu,1976-08-01,FW,Inter Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Uche Okechukwu,1967-09-27,DF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Taribo West,1974-03-26,DF,Inter Milan,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Finidi George,1971-04-15,MF,Real Betis,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Mutiu Adepoju,1970-12-22,MF,Real Sociedad,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Rashidi Yekini,1963-10-23,FW,Zürich,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Jay-Jay Okocha,1973-08-14,MF,Fenerbahçe,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Garba Lawal,1974-05-22,MF,Roda JC,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Willy Okpara,1968-05-07,GK,Orlando Pirates,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Tijani Babangida,1973-09-25,MF,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Daniel Amokachi,1972-12-30,FW,Beşiktaş,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Sunday Oliseh,1974-09-14,MF,Ajax,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Uche Okafor,1967-08-08,DF,Kansas City Wizards,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Augustine Eguavoen,1965-08-19,DF,Torpedo Moscow,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Wilson Oruma,1976-12-30,MF,Lens,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Benedict Iroha,1969-11-29,DF,Elche,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Victor Ikpeba,1973-06-12,FW,Monaco,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Godwin Okpara,1972-09-20,DF,Strasbourg,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Nigeria,Abiodun Baruwa,1974-11-16,GK,Sion,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,José Luis Chilavert,1965-07-27,GK,Vélez Sarsfield,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,Francisco Arce,1971-04-02,DF,Palmeiras,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,Catalino Rivarola,1965-04-30,DF,Grêmio,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,Carlos Gamarra,1971-02-17,DF,Corinthians,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,Celso Ayala,1970-08-20,DF,River Plate,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,Paraguay,Edgar Aguilera,1975-07-28,DF,Cerro Corá,unmatched,0,no_confident_match,,,0,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
