year,tournament,opening_date,group,country,country_rank_by_total_value,coach,player_order,shirt_number,position,player_name,birth_date,age,is_captain,squad_club,caps,goals,transfermarkt_player_id,transfermarkt_name,transfermarkt_country,transfermarkt_position,transfermarkt_sub_position,match_status,match_confidence,match_reason,value_eur,value_million_eur,valuation_date,valuation_method,valuation_day_offset,valuation_source,valuation_club,valuation_competition_id,transfermarkt_player_url,transfermarkt_image_url,squad_source_url
1998,1998 FIFA World Cup,1998-06-10,Group A,Scotland,28,Craig Brown,21,21,GK,Jonathan Gould,1968-07-18,29,false,Celtic,0,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group A,Scotland,28,Craig Brown,22,22,DF,Christian Dailly,1973-10-23,24,false,Derby County,10,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,1,1,GK,Michael Konsel,1962-03-06,36,false,Roma,40,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,2,2,MF,Markus Schopp,1974-02-22,24,false,Sturm Graz,18,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,3,3,DF,Peter Schöttel,1967-03-26,31,false,Rapid Wien,54,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,4,4,DF,Anton Pfeffer,1965-08-17,32,false,Austria Wien,56,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,5,5,DF,Wolfgang Feiersinger,1965-01-30,33,false,Borussia Dortmund,39,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,6,6,DF,Walter Kogler,1967-12-12,30,false,Cannes,22,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,7,7,FW,Mario Haas,1974-09-16,23,false,Sturm Graz,5,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,8,8,MF,Heimo Pfeifenberger,1966-12-29,31,false,Werder Bremen,37,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,9,9,FW,Ivica Vastić,1969-09-29,28,false,Sturm Graz,14,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,10,10,MF,Andi Herzog,1968-09-10,29,false,Werder Bremen,68,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,11,11,MF,Martin Amerhauser,1974-07-23,23,false,Austria Salzburg,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,12,12,DF,Martin Hiden,1973-03-11,25,false,Leeds United,4,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,13,13,MF,Harald Cerny,1973-09-13,24,false,1860 Munich,23,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,14,14,FW,Hannes Reinmayr,1969-08-23,28,false,Sturm Graz,8,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,15,15,MF,Arnold Wetl,1970-02-02,28,false,Rapid Wien,15,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,16,16,GK,Franz Wohlfahrt,1964-07-01,33,false,VfB Stuttgart,37,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,17,17,MF,Roman Mählich,1971-09-17,26,false,Sturm Graz,10,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,18,18,MF,Peter Stöger,1966-04-11,32,false,LASK,59,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,19,19,FW,Toni Polster,1964-03-10,34,true,1. FC Köln,91,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,20,20,MF,Andreas Heraf,1967-09-10,30,false,Rapid Wien,10,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,21,21,GK,Wolfgang Knaller,1961-10-09,36,false,Austria Wien,4,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Austria,13,Herbert Prohaska,22,22,MF,Dietmar Kühbauer,1971-04-04,27,false,Real Sociedad,28,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,1,1,GK,Jacques Songo'o,1964-03-17,34,false,Deportivo La Coruña,73,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,2,2,DF,Joseph Elanga,1979-05-02,19,false,Tonnerre Yaoundé,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,3,3,DF,Pierre Womé,1979-03-26,19,false,Lucchese,28,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,4,4,DF,Rigobert Song,1976-07-01,21,false,Metz,30,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,5,5,DF,Raymond Kalla,1975-04-22,23,false,Panachaiki,28,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,6,6,DF,Pierre Njanka,1975-03-15,23,false,Olympic Mvolyé,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,7,7,FW,François Omam-Biyik,1966-05-21,32,true,Sampdoria,70,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,8,8,MF,Didier Angibeaud,1974-10-08,23,false,Nice,3,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,9,9,FW,Alphonse Tchami,1971-09-14,26,false,Hertha BSC,38,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,10,10,FW,Patrick Mboma,1970-11-15,27,false,Gamba Osaka,15,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,11,11,FW,Samuel Eto'o,1981-03-10,17,false,Leganés,6,0,4257,Samuel Eto'o,Cameroon,Attack,Centre-Forward,matched,1,name_birth_country,24000000,24,2004-10-04,first_after_opening,2308,player_valuations,FC Barcelona,TR1,https://www.transfermarkt.co.uk/samuel-etoo/profil/spieler/4257,https://img.a.transfermarkt.technology/portrait/header/4257-1683640611.jpg?lm=1,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,12,12,DF,Lauren,1977-01-19,21,false,Levante,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,13,13,DF,Patrice Abanda,1978-08-03,19,false,Tonnerre Yaoundé,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,14,14,MF,Augustine Simo,1978-09-18,19,false,Saint-Étienne,14,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,15,15,MF,Joseph Ndo,1976-04-28,22,false,Coton Sport,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,16,16,GK,William Andem,1968-06-14,29,false,Boavista,16,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,17,17,DF,Michel Pensée,1973-06-16,24,false,Cheonan Ilhwa Chunma,2,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,18,18,FW,Samuel Ipoua,1973-03-01,25,false,Rapid Wien,7,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,19,19,MF,Marcel Mahouvé,1973-01-16,25,false,Montpellier,12,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,20,20,MF,Salomon Olembé,1980-12-08,17,false,Nantes,8,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,21,21,FW,Joseph-Désiré Job,1977-12-01,20,false,Lyon,11,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Cameroon,2,Claude Le Roy,22,22,GK,Alioum Boukar,1972-01-03,26,false,Samsunspor,16,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,1,1,GK,Nelson Tapia,1966-09-22,31,false,Universidad Católica,34,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,2,2,DF,Cristián Castañeda,1968-09-18,29,false,Universidad de Chile,24,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,3,3,DF,Ronald Fuentes,1969-06-22,28,false,Universidad de Chile,41,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,4,4,DF,Francisco Rojas,1974-07-22,23,false,Colo-Colo,12,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,5,5,DF,Javier Margas,1969-05-10,29,false,Universidad Católica,52,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,6,6,DF,Pedro Reyes,1972-11-13,25,false,Colo-Colo,24,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,7,7,MF,Nelson Parraguez,1971-04-05,27,false,Universidad Católica,37,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,8,8,MF,Clarence Acuña,1975-02-08,23,false,Universidad de Chile,28,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,9,9,FW,Iván Zamorano,1967-01-18,31,true,Inter Milan,42,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,10,10,MF,José Luis Sierra,1968-12-05,29,false,Colo-Colo,31,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,11,11,FW,Marcelo Salas,1974-12-24,23,false,River Plate,39,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,12,12,GK,Marcelo Ramírez,1965-05-29,33,false,Colo-Colo,19,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,13,13,FW,Manuel Neira,1977-10-12,20,false,Colo-Colo,5,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,14,14,DF,Miguel Ramírez,1970-06-11,27,false,Universidad Católica,38,0,846367,Miguel Ramírez,Mexico,Midfield,Defensive Midfield,matched,0.7,unique_name,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/miguel-ramirez/profil/spieler/846367,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,15,15,DF,Moisés Villarroel,1976-02-12,22,false,Santiago Wanderers,10,0,431863,Moisés Villarroel,Bolivia,Midfield,Central Midfield,matched,0.7,unique_name,0,0,,zero_filled_missing,,,,,https://www.transfermarkt.co.uk/moises-villarroel/profil/spieler/431863,https://img.a.transfermarkt.technology/portrait/header/431863-1751942118.jpg?lm=1,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,16,16,DF,Mauricio Aros,1976-03-09,22,false,Universidad de Chile,4,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,17,17,MF,Marcelo Vega,1971-08-12,26,false,MetroStars,29,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,18,18,MF,Luis Musrri,1969-12-24,28,false,Universidad de Chile,27,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,19,19,MF,Fernando Cornejo,1969-01-28,29,false,Universidad Católica,27,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,20,20,MF,Fabián Estay,1968-10-05,29,false,Toluca,48,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,21,21,FW,Rodrigo Barrera,1970-03-30,28,false,Universidad de Chile,22,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Chile,15,Nelson Acosta,22,22,GK,Carlos Tejas,1974-10-04,23,false,Coquimbo Unido,0,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,1,1,GK,Francesco Toldo,1971-12-02,26,false,Fiorentina,6,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,2,2,DF,Giuseppe Bergomi,1963-12-22,34,false,Inter Milan,78,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,3,3,DF,Paolo Maldini,1968-06-26,29,true,Milan,88,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,4,4,DF,Fabio Cannavaro,1973-09-13,24,false,Parma,14,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,5,5,DF,Alessandro Costacurta,1966-04-24,32,false,Milan,54,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,6,6,DF,Alessandro Nesta,1976-03-19,22,false,Lazio,12,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,7,7,DF,Gianluca Pessotto,1970-08-11,27,false,Juventus,4,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,8,8,DF,Moreno Torricelli,1970-01-23,28,false,Juventus,6,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,9,9,MF,Demetrio Albertini,1971-08-23,26,false,Milan,57,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,10,10,FW,Alessandro Del Piero,1974-11-09,23,false,Juventus,19,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,11,11,MF,Dino Baggio,1971-07-24,26,false,Parma,46,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,12,12,GK,Gianluca Pagliuca,1966-12-18,31,false,Inter Milan,34,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,13,13,MF,Sandro Cois,1972-06-09,26,false,Fiorentina,1,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,14,14,MF,Luigi Di Biagio,1971-06-03,27,false,Roma,13,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,15,15,MF,Angelo Di Livio,1966-07-26,31,false,Juventus,21,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
1998,1998 FIFA World Cup,1998-06-10,Group B,Italy,4,Cesare Maldini,16,16,MF,Roberto Di Matteo,1970-05-29,28,false,Chelsea,32,0,,,,,,unmatched,0,no_confident_match,0,0,,zero_filled_missing,,,,,,,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup_squads
